"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.reset""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:258:17:258:21""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/ChildContext.java","88","17","88","21"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.nextNode""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:326:29:326:36""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/ChildContext.java","84","20","84","27"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.getSingleNodePointer""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:270:20:270:39""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/ChildContext.java","66","20","66","39"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.getCurrentNodePointer""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:284:33:284:53""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/ChildContext.java","50","24","50","44"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.nextNode""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:326:29:326:36""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/DescendantContext.java","86","20","86","27"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.setPosition""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:334:20:334:30""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/DescendantContext.java","73","20","73","30"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.reset""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:258:17:258:21""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/DescendantContext.java","68","17","68","21"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.getCurrentNodePointer""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:284:33:284:53""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/DescendantContext.java","59","24","59","44"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.isChildOrderingRequired""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:86:20:86:42""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/DescendantContext.java","55","20","55","42"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.nextSet""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:290:20:290:26""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/InitialContext.java","74","20","74","26"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.setPosition""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:334:20:334:30""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/InitialContext.java","62","20","62","30"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.nextNode""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:326:29:326:36""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/InitialContext.java","58","20","58","27"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.getValue""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:234:19:234:26""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/InitialContext.java","54","19","54","26"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.getCurrentNodePointer""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:284:33:284:53""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/InitialContext.java","50","24","50","44"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.getSingleNodePointer""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:270:20:270:39""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/InitialContext.java","46","20","46","39"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.nextNode""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:326:29:326:36""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/NamespaceContext.java","70","20","70","27"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.setPosition""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:334:20:334:30""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/NamespaceContext.java","57","20","57","30"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.reset""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:258:17:258:21""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/NamespaceContext.java","51","17","51","21"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.getCurrentNodePointer""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:284:33:284:53""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/NamespaceContext.java","47","24","47","44"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.nextNode""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:326:29:326:36""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/NodeSetContext.java","64","20","64","27"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.nextSet""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:290:20:290:26""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/NodeSetContext.java","56","20","56","26"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.setPosition""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:334:20:334:30""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/NodeSetContext.java","51","20","51","30"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.getCurrentNodePointer""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:284:33:284:53""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/NodeSetContext.java","42","24","42","44"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.getNodeSet""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:212:20:212:29""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/NodeSetContext.java","38","20","38","29"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.nextNode""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:326:29:326:36""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/ParentContext.java","61","20","61","27"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.setPosition""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:334:20:334:30""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/ParentContext.java","56","20","56","30"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.reset""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:258:17:258:21""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/ParentContext.java","51","17","51","21"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.getDocumentOrder""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:77:16:77:31""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/ParentContext.java","47","16","47","31"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.getCurrentPosition""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:262:16:262:33""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/ParentContext.java","43","16","43","33"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.getCurrentNodePointer""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:284:33:284:53""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/ParentContext.java","39","24","39","44"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.nextNode""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:326:29:326:36""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/PrecedingOrFollowingContext.java","78","20","78","27"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.setPosition""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:334:20:334:30""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/PrecedingOrFollowingContext.java","65","20","65","30"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.reset""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:258:17:258:21""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/PrecedingOrFollowingContext.java","59","17","59","21"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.getDocumentOrder""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:77:16:77:31""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/PrecedingOrFollowingContext.java","55","16","55","31"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.getCurrentNodePointer""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:284:33:284:53""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/PrecedingOrFollowingContext.java","51","24","51","44"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.nextSet""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:290:20:290:26""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/PredicateContext.java","170","20","170","26"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.reset""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:258:17:258:21""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/PredicateContext.java","164","17","164","21"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.getCurrentNodePointer""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:284:33:284:53""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/PredicateContext.java","152","24","152","44"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.setPosition""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:334:20:334:30""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/PredicateContext.java","133","20","133","30"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.nextNode""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:326:29:326:36""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/PredicateContext.java","50","20","50","27"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.toString""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:238:19:238:26""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/RootContext.java","142","19","142","26"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.setPosition""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:334:20:334:30""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/RootContext.java","85","20","85","30"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.nextSet""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:290:20:290:26""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/RootContext.java","81","20","81","26"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.nextNode""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:326:29:326:36""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/RootContext.java","77","20","77","27"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.getCurrentPosition""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:262:16:262:33""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/RootContext.java","73","16","73","33"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.getValue""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:234:19:234:26""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/RootContext.java","69","19","69","26"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.getCurrentNodePointer""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:284:33:284:53""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/RootContext.java","65","24","65","44"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.getRootContext""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:248:24:248:37""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/RootContext.java","57","24","57","37"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.getJXPathContext""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:63:26:63:41""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/RootContext.java","53","26","53","41"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.setPosition""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:334:20:334:30""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/SelfContext.java","63","20","63","30"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.reset""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:258:17:258:21""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/SelfContext.java","58","17","58","21"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.nextNode""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:326:29:326:36""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/SelfContext.java","54","20","54","27"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.getCurrentNodePointer""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:284:33:284:53""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/SelfContext.java","45","24","45","44"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.getSingleNodePointer""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:270:20:270:39""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/SelfContext.java","41","20","41","39"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""NodeSetContext.setPosition""|""relative:///src/java/org/apache/commons/jxpath/ri/axes/NodeSetContext.java:51:20:51:30""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/UnionContext.java","45","20","45","30"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""EvalContext.getDocumentOrder""|""relative:///src/java/org/apache/commons/jxpath/ri/EvalContext.java:77:16:77:31""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/axes/UnionContext.java","41","16","41","31"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""Object.toString""|""file:///usr/lib/jvm/java-8-openjdk-amd64/jre/lib/rt.jar/java/lang/Object.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/compiler/Constant.java","65","19","65","26"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""Expression.computeContextDependent""|""relative:///src/java/org/apache/commons/jxpath/ri/compiler/Expression.java:64:29:64:51""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/compiler/Constant.java","61","20","61","42"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""Expression.isContextDependent""|""relative:///src/java/org/apache/commons/jxpath/ri/compiler/Expression.java:53:20:53:37""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/compiler/Constant.java","54","20","54","37"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""Expression.computeValue""|""relative:///src/java/org/apache/commons/jxpath/ri/compiler/Expression.java:70:28:70:39""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/compiler/Constant.java","47","19","47","30"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""Expression.compute""|""relative:///src/java/org/apache/commons/jxpath/ri/compiler/Expression.java:71:28:71:34""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/compiler/Constant.java","40","19","40","25"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""Expression.computeValue""|""relative:///src/java/org/apache/commons/jxpath/ri/compiler/Expression.java:70:28:70:39""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/compiler/CoreFunction.java","215","19","215","30"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""Expression.compute""|""relative:///src/java/org/apache/commons/jxpath/ri/compiler/Expression.java:71:28:71:34""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/compiler/CoreFunction.java","208","19","208","25"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""Object.toString""|""file:///usr/lib/jvm/java-8-openjdk-amd64/jre/lib/rt.jar/java/lang/Object.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/compiler/CoreFunction.java","191","19","191","26"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""Operation.computeContextDependent""|""relative:///src/java/org/apache/commons/jxpath/ri/compiler/Operation.java:35:20:35:42""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/compiler/CoreFunction.java","145","20","145","42"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""Object.toString""|""file:///usr/lib/jvm/java-8-openjdk-amd64/jre/lib/rt.jar/java/lang/Object.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/compiler/CoreOperation.java","56","19","56","26"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""Expression.computeValue""|""relative:///src/java/org/apache/commons/jxpath/ri/compiler/Expression.java:70:28:70:39""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/compiler/CoreOperation.java","38","28","38","39"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""Expression.compute""|""relative:///src/java/org/apache/commons/jxpath/ri/compiler/Expression.java:71:28:71:34""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/compiler/CoreOperation.java","34","19","34","25"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""CoreOperation.getSymbol""|""relative:///src/java/org/apache/commons/jxpath/ri/compiler/CoreOperation.java:43:28:43:36""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/compiler/CoreOperationAdd.java","50","19","50","27"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""CoreOperation.isSymmetric""|""relative:///src/java/org/apache/commons/jxpath/ri/compiler/CoreOperation.java:49:32:49:42""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/compiler/CoreOperationAdd.java","46","23","46","33"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""CoreOperation.getPrecedence""|""relative:///src/java/org/apache/commons/jxpath/ri/compiler/CoreOperation.java:54:28:54:40""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/compiler/CoreOperationAdd.java","42","19","42","31"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""CoreOperation.computeValue""|""relative:///src/java/org/apache/commons/jxpath/ri/compiler/CoreOperation.java:38:28:38:39""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/compiler/CoreOperationAdd.java","34","19","34","30"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""CoreOperation.getSymbol""|""relative:///src/java/org/apache/commons/jxpath/ri/compiler/CoreOperation.java:43:28:43:36""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/compiler/CoreOperationAnd.java","51","19","51","27"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""CoreOperation.isSymmetric""|""relative:///src/java/org/apache/commons/jxpath/ri/compiler/CoreOperation.java:49:32:49:42""]]; it is advisable to add an Override annotation.","/src/java/org/apache/commons/jxpath/ri/compiler/CoreOperationAnd.java","47","23","47","33"
